"","LATITUDE","LONGITUDE"
"374698",40.720463,-73.99266
"374703",40.8101,-73.94509
"374704",40.716587,-74.008385
"374749",40.719097,-73.990036
"374751",40.757923,-73.97132
"374753",40.866493,-73.917465
"374755",40.758175,-73.992836
"374764",40.808163,-73.94519
"374788",40.726173,-74.01099
"374796",40.704044,-74.01319
"374799",40.818085,-73.938515
"374805",40.806293,-73.95185
"374834",40.749813,-73.989876
"374891",40.723034,-73.98381
"374893",40.7668,-73.99487
"374916",40.856125,-73.931404
"374928",40.750134,-73.98125
"374945",40.718945,-73.98948
"374985",40.717644,-73.996445
"374994",40.802937,-73.940605
"375006",40.723835,-73.998146
"375018",40.754642,-73.98953
"375058",40.753937,-73.98847
"375079",40.788784,-73.947945
"375088",40.768486,-73.96362
"375117",40.75001,-73.98134
"375174",40.799103,-73.936226
"375186",40.749905,-73.978294
"375208",40.711697,-74.00088
"375247",40.839367,-73.941025
"375294",40.767235,-73.96454
"375301",40.714268,-73.99415
"375302",40.70515,-74.015594
"375371",40.8188,-73.95603
"375372",40.83876,-73.93967
"375374",40.755627,-73.97934
"375376",40.71674,-73.99454
"375388",40.852726,-73.93443
"375392",40.75806,-73.99768
"375399",40.81343,-73.94719
"375409",40.746822,-73.97439
"375413",40.82398,-73.946724
"375455",40.863914,-73.926254
"375459",40.729706,-73.98981
"375476",40.837997,-73.94202
"375510",40.77749,-73.95081
"375513",40.86402,-73.91682
"375514",40.713696,-73.99812
"375515",40.863636,-73.92257
"375520",40.72042,-73.988174
"375530",40.851818,-73.94186
"375575",40.807896,-73.93909
"375585",40.720116,-73.98923
"375605",40.70543,-74.007065
"375668",40.76485,-73.978485
"375677",40.722164,-73.98729
"375699",40.707203,-74.01731
"375708",40.76561,-73.98233
"375723",40.769753,-73.95458
"375737",40.778057,-73.98446
"375740",40.796116,-73.93237
"375744",40.77246,-73.96494
"375793",40.732224,-73.98682
"375800",40.78722,-73.952065
"375808",40.7395,-73.98267
"375810",40.715862,-73.9864
"375823",40.71667,-74.0042
"375824",40.80236,-73.9526
"375841",40.796986,-73.93175
"375892",40.714806,-74.00577
"375906",40.71296,-73.99509
"375912",40.74026,-74.005875
"375916",40.776585,-73.98087
"375930",40.82258,-73.9417
"375960",40.764168,-73.973946
"375986",40.747086,-73.98975
"375987",40.82217,-73.95625
"376012",40.704952,-74.01566
"376014",40.74203,-73.977165
"376092",40.72422,-74.00865
"376105",40.86644,-73.9204
"376131",40.762543,-73.98963
"376145",40.724533,-73.97541
"376151",40.75167,-73.993835
"376190",40.812286,-73.937996
"376217",40.769268,-73.96937
"376222",40.764576,-73.98229
"376228",40.74731,-73.97696
"376232",40.75725,-73.99348
"376244",40.756866,-73.96551
"376272",40.77954,-73.95978
"376278",40.745403,-73.98467
"376283",40.751747,-73.99007
"376315",40.678936,-74.01326
"376396",40.738556,-73.98755
"376420",40.752026,-73.9706
"376448",40.75495,-73.99145
"376465",40.782158,-73.979065
"376473",40.753784,-73.99323
"376515",40.74131,-73.98703
"376525",40.781643,-73.98112
"376545",40.84215,-73.94228
"376556",40.74475,-73.97885
"376589",40.756687,-73.96117
"376597",40.805393,-73.9409
"376598",40.75889,-73.98968
"376609",40.802673,-73.9355
"376629",40.725563,-73.99349
"376653",40.72723,-73.98811
"376654",40.81847,-73.9414
"376676",40.719894,-73.98335
"376683",40.76001,-73.988434
"376702",40.73539,-73.99828
"376713",40.75555,-73.9643
"376722",40.77373,-73.96402
"376771",40.77564,-73.96263
"376781",40.770424,-73.96222
"376825",40.775,-73.9631
"376828",40.795437,-73.943954
"376843",40.750313,-73.98739
"376845",40.751366,-73.97983
"376847",40.84764,-73.93316
"376849",40.722298,-73.99713
"376897",40.750065,-73.98339
"376936",40.756607,-73.97651
"376972",40.78153,-73.96043
"376977",40.746143,-74.00813
"376993",40.83806,-73.94665
"377000",40.737213,-73.99236
"377017",0,0
"377034",40.80222,-73.933975
"377040",40.856678,-73.92679
"377045",40.72864,-74.005806
"377055",40.712265,-74.0079
"377074",40.711407,-74.00558
"377084",40.74752,-73.98242
"377101",40.7334,-74.00856
"377122",40.769165,-73.961044
"377158",40.775246,-73.94763
"377193",40.786434,-73.950165
"377215",40.73469,-73.979256
"377228",40.71155,-73.99482
"377262",40.80489,-73.9605
"377285",40.76641,-73.95868
"377311",40.720222,-74.00606
"377319",40.755825,-73.99234
"377320",40.8005,-73.944496
"377342",40.851616,-73.93368
"377362",40.7533,-73.99402
"377440",40.756157,-73.96377
"377449",40.790054,-73.96588
"377450",40.84163,-73.94104
"377467",40.747463,-73.978966
"377537",40.825325,-73.93801
"377561",40.748207,-73.99267
"377564",40.7602,-73.996864
"377598",40.76701,-73.98637
"377621",40.729633,-73.98646
"377634",40.814342,-73.94141
"377657",40.73957,-73.999985
"377671",40.772102,-73.97897
"377677",40.729218,-73.99199
"377691",40.735203,-73.9917
"377702",40.807343,-73.94445
"377745",40.790253,-73.94564
"377769",40.83634,-73.94001
"377794",40.805916,-73.9384
"377798",40.736088,-73.97906
"377805",40.751095,-73.992966
"377823",40.73383,-73.97721
"377868",40.814014,-73.94063
"377886",40.793606,-73.94952
"377909",40.786083,-73.97834
"377952",40.71813,-74.003296
"377989",40.755936,-73.97879
"378004",40.75447,-73.98018
"378022",40.726257,-73.983406
"378077",40.809914,-73.94077
"378078",40.853943,-73.929245
"378087",40.817226,-73.94231
"378090",40.79353,-73.939415
"378091",40.833935,-73.94537
"378120",40.71977,-73.98293
"378138",40.721733,-73.99114
"378232",40.75645,-74.00151
"378241",40.728447,-73.9818
"378248",40.848824,-73.93409
"378271",40.726513,-73.98918
"378272",40.825947,-73.94528
"378299",40.771458,-73.982346
"378309",40.81441,-73.94157
"378329",40.73191,-73.98392
"378336",40.871883,-73.91318
"378376",40.81632,-73.95783
"378379",40.765343,-73.993385
"378440",40.777554,-73.94889
"378463",40.7559,-73.9647
"378520",40.740982,-73.98043
"378535",40.775097,-73.958786
"378537",40.76927,-73.981026
"378551",40.73798,-73.98083
"378555",40.75197,-73.975235
"378567",40.86283,-73.929955
"378572",40.72152,-73.988754
"378582",40.808544,-73.94495
"378604",40.751194,-73.983315
"378614",40.7807,-73.9801
"378625",40.808292,-73.94883
"378723",40.808388,-73.94291
"378743",40.72311,-73.98923
"378782",40.73724,-73.98853
"378790",40.715645,-73.99644
"378798",40.739487,-73.99531
"378806",40.753716,-73.996056
"378830",40.71919,-73.9945
"378840",40.75133,-73.99408
"378850",40.730892,-74.001526
"378857",40.74644,-73.97587
"378858",40.86172,-73.92701
"378900",40.743595,-74.00029
"378904",40.84828,-73.93449
"378921",40.772415,-73.97874
"378935",40.715454,-73.998024
"378947",40.746742,-73.972755
"378950",40.7505,-73.990974
"378960",40.71953,-74.00177
"378961",40.853867,-73.93928
"378970",40.717064,-73.998474
"378991",40.71863,-73.988495
"379016",40.784275,-73.97752
"379055",40.807938,-73.94991
"379058",40.74965,-73.98947
"379059",40.78188,-73.983376
"379096",40.779827,-73.9785
"379129",40.787983,-73.955986
"379156",40.705307,-74.00903
"379183",40.713745,-73.99395
"379186",40.736736,-73.995346
"379238",40.761063,-73.96944
"379259",40.80416,-73.94874
"379278",40.845665,-73.9346
"379302",40.792187,-73.9382
"379338",40.756462,-73.96647
"379339",40.81275,-73.94558
"379345",40.817635,-73.95686
"379356",40.75371,-73.97861
"379379",40.81175,-73.94315
"379387",40.786495,-73.94839
"379399",40.731773,-74.001175
"379409",40.746754,-73.981606
"379417",40.74727,-73.97702
"379419",40.71211,-74.01411
"379423",40.748817,-73.98948
"379433",40.84407,-73.93932
"379435",40.84784,-73.93953
"379436",40.864292,-73.918564
"379474",40.736855,-73.97853
"379508",40.72666,-73.99057
"379522",40.720764,-73.99063
"379535",40.763935,-73.98611
"379539",40.804184,-73.93695
"379625",40.78339,-73.9789
"379626",40.865654,-73.920364
"379633",40.770844,-73.9799
"379645",40.79955,-73.94384
"379652",40.773136,-73.966545
"379654",40.83981,-73.93697
"379670",40.86344,-73.92634
"379686",40.809578,-73.93996
"379688",40.718967,-73.98957
"379701",40.799053,-73.939224
"379703",40.76104,-73.97538
"379705",40.70664,-74.01264
"379714",40.716618,-73.99723
"379719",40.784714,-73.9581
"379726",40.847935,-73.9379
"379778",40.78527,-73.97533
"379828",40.71925,-73.98306
"379887",40.763565,-73.9926
"379913",40.75456,-73.98938
"379932",40.75963,-73.991745
"379958",40.825134,-73.95141
"380001",40.815403,-73.93992
"380024",40.771088,-73.99086
"380030",40.719864,-73.999214
"380035",40.766167,-73.986984
"380046",40.718765,-73.9947
"380087",40.800972,-73.947174
"380100",40.742947,-73.996475
"380140",40.76978,-73.98609
"380153",40.762955,-73.98935
"380205",40.81507,-73.95298
"380210",40.783337,-73.970764
"380244",40.826683,-73.935394
"380273",40.75087,-73.97646
"380277",40.752132,-73.99125
"380293",40.757908,-73.9893
"380315",40.791435,-73.976
"380354",40.742386,-73.993195
"380355",40.797306,-73.964294
"380369",40.756546,-73.99218
"380432",40.86688,-73.92347
"380441",40.768066,-73.98399
"380446",40.7407,-73.987564
"380508",40.721497,-73.99647
"380515",40.76484,-73.970505
"380533",40.747944,-73.98285
"380604",40.727493,-73.993484
"380625",40.723366,-73.98085
"380628",40.746185,-73.97718
"380642",40.80641,-73.9502
"380658",40.83907,-73.94353
"380686",40.748787,-73.99225
"380702",40.86488,-73.91912
"380711",40.839466,-73.94095
"380714",40.750156,-73.97699
"380720",40.76266,-73.96924
"380731",40.735466,-73.98462
"380735",40.742218,-73.9912
"380745",40.735313,-73.99199
"380752",40.822014,-73.93995
"380808",40.755802,-73.98045
"380849",40.799797,-73.935715
"380851",40.709557,-74.00644
"380852",40.830914,-73.936
"380859",40.71804,-74.004845
"380910",40.754745,-73.98978
"380926",40.780003,-73.98281
"380959",40.770794,-73.98854
"381000",40.73416,-73.98863
"381006",40.71612,-73.9948
"381009",40.709255,-74.010475
"381016",40.752663,-73.981476
"381043",40.768223,-73.98643
"381050",40.71477,-73.99372
"381052",40.717197,-73.99071
"381068",40.765625,-73.98032
"381069",40.73677,-73.97442
"381090",40.755318,-73.98524
"381104",40.723423,-73.99962
"381106",40.765675,-73.98447
"381114",40.717808,-73.99692
"381140",40.748356,-73.99024
"381147",40.849403,-73.93894
"381149",40.751312,-73.9836
"381161",40.725487,-73.99315
"381172",40.804585,-73.94782
"381182",40.807713,-73.94132
"381206",40.746746,-73.98159
"381207",40.83147,-73.94678
"381227",40.723633,-74.01151
"381255",40.716114,-73.98363
"381262",40.800884,-73.952515
"381270",40.771076,-73.947586
"381273",40.770527,-73.98012
"381343",40.797676,-73.93729
"381345",40.720043,-73.99907
"381378",40.76044,-73.99488
"381381",40.703396,-74.010155
"381401",40.734406,-73.990845
"381407",40.80954,-73.94419
"381410",40.82947,-73.93705
"381457",40.718216,-74.0089
"381475",40.771137,-73.9908
"381484",40.707302,-74.00758
"381490",40.788506,-73.98107
"381537",40.77438,-73.97732
"381559",40.797867,-73.96758
"381582",40.7545,-73.97195
"381595",40.756664,-73.990204
"381613",40.81425,-73.93717
"381616",40.724808,-74.00246
"381625",40.813946,-73.93675
"381629",40.822884,-73.95574
"381639",40.732853,-74.00753
"381646",40.760345,-73.96988
"381647",40.807945,-73.93694
"381648",40.805214,-73.9567
"381649",40.717983,-74.00727
"381651",40.74476,-73.985146
"381652",40.832535,-73.93543
"381659",40.725155,-73.997
"381679",40.707546,-74.00996
"381681",40.756744,-73.98464
"381710",40.865227,-73.919624
"381720",40.802048,-73.94123
"381722",40.787117,-73.94793
"381749",40.854977,-73.92779
"381784",40.769295,-73.99309
"381795",40.81094,-73.95094
"381804",40.80718,-73.94963
"381810",40.834595,-73.947586
"381840",40.82106,-73.93949
"381868",40.798344,-73.95243
"381873",40.757256,-73.98237
"381876",40.747307,-73.98835
"381884",40.84783,-73.933
"381908",40.819313,-73.93762
"381915",40.759586,-73.98438
"381933",40.72433,-73.99321
"381934",40.75462,-73.99332
"381954",40.7618,-73.97272
"381967",40.724693,-73.99419
"381968",40.761055,-73.989
"382018",40.738743,-73.97894
"382021",40.751232,-73.99046
"382040",40.84701,-73.93172
"382076",40.75408,-73.99397
"382100",40.728054,-73.98089
"382117",40.77606,-73.98351
"382127",40.73115,-73.982735
"382200",40.789734,-73.9661
"382228",40.777615,-73.97714
"382266",40.80079,-73.94425
"382274",40.753048,-73.97487
"382280",40.755676,-73.98011
"382298",40.760002,-73.99232
"382312",40.722107,-73.99182
"382316",40.722385,-74.00378
"382319",40.716965,-73.99443
"382321",40.73846,-73.98552
"382344",40.765015,-73.98484
"382396",40.757572,-73.990585
"382453",40.750862,-73.9844
"382509",40.77242,-73.96287
"382518",40.79856,-73.93546
"382535",40.728733,-73.986145
"382572",40.760536,-73.994804
"382576",40.747654,-73.98273
"382614",40.823944,-73.94056
"382615",40.789253,-73.95056
"382636",40.808804,-73.9384
"382638",40.7338,-73.988365
"382647",40.760517,-73.96219
"382654",40.762726,-73.97134
"382685",40.759407,-73.9715
"382690",40.759846,-73.97447
"382756",40.763756,-73.98958
"382772",40.704674,-74.00813
"382800",40.756382,-73.99943
"382826",40.736004,-73.99362
"382847",40.752396,-73.982315
"382865",40.82016,-73.94151
"382868",40.709145,-74.01492
"382949",40.762123,-73.9704
"382964",40.717697,-73.99407
"382978",40.76211,-73.96016
"383022",40.729046,-73.983246
"383031",40.75226,-73.978035
"383067",40.760597,-73.96238
"383070",40.747513,-73.9688
"383077",40.749813,-73.97935
"383090",40.755756,-73.992226
"383096",40.74766,-73.99304
"383099",40.72654,-74.000244
"383108",40.763573,-73.99695
"383122",40.71214,-73.99612
"383139",40.85055,-73.93702
"383201",40.800663,-73.946465
"383202",40.80016,-73.946846
"383205",40.733215,-74.00304
"383214",40.751957,-73.97781
"383233",40.74088,-73.99197
"383260",40.762173,-73.991684
"383308",40.73294,-73.986374
"383320",40.79825,-73.96181
"383328",40.748287,-73.98818
"383359",40.73978,-73.98543
"383381",40.844597,-73.94247
"383417",40.75663,-73.982834
"383424",40.803032,-73.95418
"383425",40.762386,-73.99721
"383427",40.786926,-73.9416
"383444",40.769306,-73.984695
"383446",40.81207,-73.93603
"383464",40.809757,-73.95017
"383465",40.717865,-74.00565
"383471",40.72004,-73.97913
"383483",40.808956,-73.94041
"383504",40.818035,-73.94232
"383545",40.751823,-73.97695
"383653",40.74612,-73.97992
"383654",40.75579,-73.992256
"383667",40.810337,-73.95155
"383673",40.815502,-73.93562
"383677",40.827374,-73.94671
"383687",40.81458,-73.94795
"383689",40.718678,-74.00087
"383691",40.71729,-73.975586
"383694",40.75594,-73.98333
"383698",40.778404,-73.98211
"383704",40.7594,-73.98821
"383711",40.758167,-73.97328
"383716",40.717834,-73.979836
"383737",40.864647,-73.919785
"383785",40.812,-73.95509
"383790",40.723034,-73.99492
"383794",40.74068,-73.990234
"383814",40.758003,-73.9682
"383837",40.760044,-73.9866
"383848",40.724262,-73.973236
"383868",40.74802,-73.97771
"383905",40.79874,-73.95363
"383909",40.741302,-73.99485
"383917",40.782265,-73.95032
"383945",40.758373,-73.971
"383949",40.78427,-73.973785
"383986",40.737732,-73.98817
"383987",40.75118,-73.97542
"384051",40.795853,-73.93554
"384084",40.864616,-73.91985
"384089",40.87087,-73.914604
"384132",40.76742,-73.989784
"384142",40.749157,-73.9727
"384152",40.783993,-73.95442
"384155",40.80738,-73.94459
"384178",40.777092,-73.98211
"384191",40.82156,-73.94097
"384198",40.809338,-73.95922
"384211",40.72958,-73.99327
"384220",40.745037,-73.975716
"384221",40.803226,-73.9446
"384244",40.733707,-73.99618
"384248",40.797436,-73.93436
"384258",40.798176,-73.962425
"384259",40.815624,-73.939766
"384308",40.745293,-73.97709
"384311",40.763866,-73.98866
"384336",40.74714,-73.98974
"384362",40.748302,-73.98427
"384367",40.801514,-73.934395
"384387",40.70934,-74.01356
"384394",40.76109,-73.97326
"384409",40.76216,-73.98358
"384412",40.767105,-73.98632
"384458",40.728363,-73.98786
"384459",40.77099,-73.99092
"384491",40.787865,-73.97691
"384554",40.7455,-73.989265
"384571",40.75588,-73.984474
"384593",40.722786,-74.00966
"384612",40.74485,-73.995094
"384621",40.764305,-73.983154
"384628",40.721817,-74.002594
"384651",40.734425,-73.98579
"384706",40.865673,-73.92693
"384708",40.753185,-73.98721
"384745",40.774113,-73.98863
"384779",40.79923,-73.936165
"384820",40.796158,-73.947655
"384838",40.754745,-73.9879
"384850",40.745094,-73.99214
"384876",40.79423,-73.94695
"384931",40.749157,-73.98227
"384961",40.815826,-73.947044
"384968",40.741734,-74.00309
"384978",40.743282,-73.98588
"385012",40.86395,-73.925026
"385035",40.816376,-73.948364
"385037",40.72284,-73.99145
"385044",40.738045,-73.996346
"385047",40.849834,-73.93612
"385089",40.81056,-73.939255
"385093",40.754276,-73.99251
"385106",40.77207,-73.94994
"385179",40.830788,-73.93609
"385207",40.73934,-73.97849
"385221",40.724445,-73.98921
"385261",40.722324,-73.98324
"385270",40.74087,-73.99564
"385276",40.77929,-73.98114
"385282",40.73819,-73.996254
"385300",40.708157,-74.0088
"385334",40.759502,-73.989235
"385356",40.794785,-73.96431
"385379",40.804134,-73.93684
"385384",40.74082,-73.99552
"385385",40.850533,-73.93558
"385417",40.734093,-74.0085
"385468",40.71716,-74.004684
"385492",40.737915,-73.99223
"385508",40.729263,-73.97519
"385536",40.818222,-73.93884
